provincia,comune,zone,property_type,condition,fascia,price_m2,price_m2_prev,rental_m2,area_m2,lat,lng,dist_cbd_km,seismic_zone,pga,flood_ord,flood_any,landslide_ord,landslide_any,landslide_aa,subsidence_velocity,subsidence_risk_class,fire_score,fire_is_direct,rr20mm,r99pday,precip_dist_km,p99_dist_km,coastal_dist_m,coastal_change_m_year,is_coastal_zone,is_urban,cri_2021_2050_med,cri_2071_2100_med,aci,zone_description,microzona,n_particelle,price_m2_std,cdd,su95p
Torino,San Secondo di Pinerolo,B1,Negozi,NORMALE,B,790.0,790.0,6.0,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
Torino,San Secondo di Pinerolo,B1,Ville e Villini,NORMALE,B,955.0,955.0,3.6,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
Torino,San Secondo di Pinerolo,B1,Ville e Villini,OTTIMO,B,1350.0,1350.0,4.45,1823.6624,44.88460525600001,7.278589238398899,38.18209242927722,3.0,0.133453,1.37,0.54,0.5,0.15,0.0,-0.6,1.0,1.0,1.0,5.04,0.76,4.4859100000000005,4.4859100000000005,,,0.0,0.0,-0.104,0.028,0.436,"STRADA PROVINCIALE DI FENESTRELLE, VIA AL CASTELLO DEL LUPO, VIA RE UMBERTO",1.0,100,0.0,33.970001220703125,9.069999694824219
Torino,Sant'Antonino di Susa,B1,Abitazioni di tipo economico,NORMALE,B,665.0,665.0,4.75,1106.735,45.107312626,7.26857683490436,33.09720746208544,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.953799999999999,4.953799999999999,,,0.0,1.0,-0.104,0.028,0.436,"CENTRO STORICO VIA TORINO, VIA ROMA",1.0,10,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,B1,Box,NORMALE,B,415.0,415.0,3.25,1106.735,45.107312626,7.26857683490436,33.09720746208544,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.953799999999999,4.953799999999999,,,0.0,1.0,-0.104,0.028,0.436,"CENTRO STORICO VIA TORINO, VIA ROMA",1.0,10,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,B1,Negozi,NORMALE,B,675.0,675.0,6.0,1106.735,45.107312626,7.26857683490436,33.09720746208544,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.953799999999999,4.953799999999999,,,0.0,1.0,-0.104,0.028,0.436,"CENTRO STORICO VIA TORINO, VIA ROMA",1.0,10,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,C1,Abitazioni civili,NORMALE,C,800.0,800.0,4.75,958.9601851851852,45.10825058490741,7.266183811579261,33.296622170000795,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.802648148148148,4.802648148148148,,,0.0,0.6851851851851852,-0.104,0.028,0.436,"S.COM.DA SANT ANTONINO A VAIE, S.COM.DI B.TA CODREI",2.0,54,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,C1,Abitazioni di tipo economico,NORMALE,C,550.0,550.0,4.25,958.9601851851852,45.10825058490741,7.266183811579261,33.296622170000795,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.802648148148148,4.802648148148148,,,0.0,0.6851851851851852,-0.104,0.028,0.436,"S.COM.DA SANT ANTONINO A VAIE, S.COM.DI B.TA CODREI",2.0,54,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,C1,Box,NORMALE,C,480.0,480.0,3.35,958.9601851851852,45.10825058490741,7.266183811579261,33.296622170000795,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.802648148148148,4.802648148148148,,,0.0,0.6851851851851852,-0.104,0.028,0.436,"S.COM.DA SANT ANTONINO A VAIE, S.COM.DI B.TA CODREI",2.0,54,0.0,30.5,2.700000047683716
Torino,Sant'Antonino di Susa,C1,Ville e Villini,NORMALE,C,960.0,960.0,3.6,958.9601851851852,45.10825058490741,7.266183811579261,33.296622170000795,3.0,0.1293,1.0,1.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,5.08,0.76,4.802648148148148,4.802648148148148,,,0.0,0.6851851851851852,-0.104,0.028,0.436,"S.COM.DA SANT ANTONINO A VAIE, S.COM.DI B.TA CODREI",2.0,54,0.0,30.5,2.700000047683716
Torino,Santena,B1,Abitazioni civili,NORMALE,B,1000.0,1000.0,5.25,1395.9731,44.95526618895,7.77345044812438,14.490032177232568,3.0,0.0518,0.46,0.4,0.0,0.0,0.0,-0.48,1.04,0.825,1.0,6.88,0.72,1.97474,1.97474,,,0.0,0.52,-0.104,0.028,0.436,"RESIDENZIALE-COMMERCIALE-VIA P.PE AMEDEO, VIA CAVOUR, S.P.CARMAGNOLA CHIERI GASSINO",1.0,100,0.0,39.33000183105469,25.530000686645508
Torino,Santena,B1,Abitazioni di tipo economico,NORMALE,B,800.0,800.0,4.95,1395.9731,44.95526618895,7.77345044812438,14.490032177232568,3.0,0.0518,0.46,0.4,0.0,0.0,0.0,-0.48,1.04,0.825,1.0,6.88,0.72,1.97474,1.97474,,,0.0,0.52,-0.104,0.028,0.436,"RESIDENZIALE-COMMERCIALE-VIA P.PE AMEDEO, VIA CAVOUR, S.P.CARMAGNOLA CHIERI GASSINO",1.0,100,0.0,39.33000183105469,25.530000686645508
Torino,Santena,B1,Negozi,NORMALE,B,975.0,975.0,7.75,1395.9731,44.95526618895,7.77345044812438,14.490032177232568,3.0,0.0518,0.46,0.4,0.0,0.0,0.0,-0.48,1.04,0.825,1.0,6.88,0.72,1.97474,1.97474,,,0.0,0.52,-0.104,0.028,0.436,"RESIDENZIALE-COMMERCIALE-VIA P.PE AMEDEO, VIA CAVOUR, S.P.CARMAGNOLA CHIERI GASSINO",1.0,100,0.0,39.33000183105469,25.530000686645508
Torino,Sauze d'Oulx,D2,Abitazioni civili,NORMALE,D,2375.0,2500.0,8.0,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,D2,Abitazioni civili,OTTIMO,D,3500.0,3400.0,9.75,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,D2,Abitazioni di tipo economico,NORMALE,D,2250.0,2175.0,6.6,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,D2,Box,NORMALE,D,1210.0,1165.0,6.85,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,D2,Negozi,NORMALE,D,1650.0,1650.0,10.5,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,D2,Ville e Villini,NORMALE,D,2600.0,2600.0,9.0,387.675,45.025300666875,6.851278746821794,65.83748066816966,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-4.2125,2.375,0.5700000000000001,1.0,7.56,1.04,2.73675,2.73675,,,0.0,1.0,-0.104,0.028,0.436,AREA PIAZZA III REGGIMENTO ALPINI VIA CLOTES - CIMITERO,3.0,16,0.0,24.676249980926514,0.043750000186264515
Torino,Sauze d'Oulx,E4,Abitazioni civili,NORMALE,E,2000.0,2000.0,6.65,284.08706666666666,45.02472915726666,6.846828731867034,66.1913132701683,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-2.1866666666666665,1.9333333333333331,0.5700000000000001,1.0,7.56,1.04,2.806,2.806,,,0.0,0.9733333333333334,-0.104,0.028,0.436,JOVENCEAUX,6.0,75,0.0,23.969999313354492,0.0
Torino,Sauze d'Oulx,E4,Abitazioni civili,OTTIMO,E,2925.0,2925.0,8.600000000000001,284.08706666666666,45.02472915726666,6.846828731867034,66.1913132701683,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-2.1866666666666665,1.9333333333333331,0.5700000000000001,1.0,7.56,1.04,2.806,2.806,,,0.0,0.9733333333333334,-0.104,0.028,0.436,JOVENCEAUX,6.0,75,0.0,23.969999313354492,0.0
Torino,Sauze d'Oulx,E4,Box,NORMALE,E,1000.0,1000.0,6.75,284.08706666666666,45.02472915726666,6.846828731867034,66.1913132701683,3.0,0.1166,0.0,0.0,4.0,1.0,0.0,-2.1866666666666665,1.9333333333333331,0.5700000000000001,1.0,7.56,1.04,2.806,2.806,,,0.0,0.9733333333333334,-0.104,0.028,0.436,JOVENCEAUX,6.0,75,0.0,23.969999313354492,0.0
Torino,Sestriere,B1,Abitazioni civili,NORMALE,B,2600.0,2500.0,9.35,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Abitazioni civili,OTTIMO,B,4000.0,3850.0,12.45,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Abitazioni di tipo economico,NORMALE,B,2375.0,2325.0,8.600000000000001,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Box,NORMALE,B,1550.0,1500.0,9.35,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Magazzini,NORMALE,B,1100.0,1100.0,7.5,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Negozi,NORMALE,B,2550.0,2550.0,13.5,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Sestriere,B1,Posti auto coperti,NORMALE,B,1210.0,1165.0,7.25,4618.786428571429,44.96107079223214,6.878667903687189,64.68183294024323,3.0,0.1189,0.0,0.0,0.1785714285714285,0.0535714285714285,0.0,-0.6,1.0,0.5,1.0,10.88,1.16,2.592321428571428,2.592321428571428,,,0.0,0.6964285714285714,-0.104,0.028,0.436,CAPOLUOGO S.S.DA PINEROLO A CESANA,1.0,56,0.0,25.100000381469727,0.07000000029802322
Torino,Settimo Vittone,B1,Abitazioni civili,NORMALE,B,625.0,625.0,3.5,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Abitazioni di tipo economico,NORMALE,B,425.0,425.0,2.8,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Box,NORMALE,B,330.0,330.0,2.3,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Capannoni industriali,NORMALE,B,220.0,220.0,1.55,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Laboratori,NORMALE,B,255.0,255.0,1.65,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Magazzini,NORMALE,B,250.0,250.0,1.35,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Settimo Vittone,B1,Negozi,NORMALE,B,465.0,465.0,4.050000000000001,454.84,45.54206773772727,7.838196897595822,53.77601951332478,4.0,0.0460090909090909,2.272727272727273,1.0,2.727272727272727,0.7272727272727273,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.2564545454545455,1.2564545454545455,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,11,0.0,27.270000457763672,0.5
Torino,Susa,C1,Abitazioni civili,NORMALE,C,915.0,915.0,4.75,2644.5566666666664,45.13973500621212,7.044557223943741,51.00038081775741,3.0,0.1344,0.5454545454545454,0.2424242424242424,0.1212121212121212,0.0303030303030303,0.0,-0.6,1.0,0.9,1.0,4.44,0.84,1.211030303030303,1.211030303030303,,,0.0,0.4848484848484848,-0.104,0.028,0.436,STRADA STATALE SUSA MONCENISIO,2.0,33,0.0,24.969999313354492,0.07000000029802322
Torino,Susa,C1,Abitazioni di tipo economico,NORMALE,C,625.0,625.0,4.1,2644.5566666666664,45.13973500621212,7.044557223943741,51.00038081775741,3.0,0.1344,0.5454545454545454,0.2424242424242424,0.1212121212121212,0.0303030303030303,0.0,-0.6,1.0,0.9,1.0,4.44,0.84,1.211030303030303,1.211030303030303,,,0.0,0.4848484848484848,-0.104,0.028,0.436,STRADA STATALE SUSA MONCENISIO,2.0,33,0.0,24.969999313354492,0.07000000029802322
Torino,Susa,C1,Ville e Villini,NORMALE,C,1040.0,1040.0,4.25,2644.5566666666664,45.13973500621212,7.044557223943741,51.00038081775741,3.0,0.1344,0.5454545454545454,0.2424242424242424,0.1212121212121212,0.0303030303030303,0.0,-0.6,1.0,0.9,1.0,4.44,0.84,1.211030303030303,1.211030303030303,,,0.0,0.4848484848484848,-0.104,0.028,0.436,STRADA STATALE SUSA MONCENISIO,2.0,33,0.0,24.969999313354492,0.07000000029802322
Torino,Tavagnasco,B1,Abitazioni civili,NORMALE,B,535.0,535.0,2.4,388.9040909090909,45.54587013386364,7.825051207154357,53.97340147733664,4.0,0.0462,1.6363636363636365,0.9545454545454546,0.5454545454545454,0.1818181818181818,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.9882727272727272,1.9882727272727272,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,22,0.0,27.270000457763672,0.5
Torino,Tavagnasco,B1,Abitazioni di tipo economico,NORMALE,B,400.0,400.0,2.25,388.9040909090909,45.54587013386364,7.825051207154357,53.97340147733664,4.0,0.0462,1.6363636363636365,0.9545454545454546,0.5454545454545454,0.1818181818181818,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.9882727272727272,1.9882727272727272,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,22,0.0,27.270000457763672,0.5
Torino,Tavagnasco,B1,Box,NORMALE,B,330.0,330.0,2.4,388.9040909090909,45.54587013386364,7.825051207154357,53.97340147733664,4.0,0.0462,1.6363636363636365,0.9545454545454546,0.5454545454545454,0.1818181818181818,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.9882727272727272,1.9882727272727272,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,22,0.0,27.270000457763672,0.5
Torino,Tavagnasco,B1,Laboratori,NORMALE,B,235.0,235.0,1.35,388.9040909090909,45.54587013386364,7.825051207154357,53.97340147733664,4.0,0.0462,1.6363636363636365,0.9545454545454546,0.5454545454545454,0.1818181818181818,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.9882727272727272,1.9882727272727272,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,22,0.0,27.270000457763672,0.5
Torino,Tavagnasco,B1,Magazzini,NORMALE,B,220.0,220.0,1.35,388.9040909090909,45.54587013386364,7.825051207154357,53.97340147733664,4.0,0.0462,1.6363636363636365,0.9545454545454546,0.5454545454545454,0.1818181818181818,0.0,-0.6,1.0,0.87,1.0,8.68,1.0,1.9882727272727272,1.9882727272727272,,,0.0,0.0,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,22,0.0,27.270000457763672,0.5
Torino,Torino,D22,Abitazioni civili,NORMALE,D,1250.0,1210.0,6.75,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Abitazioni civili,OTTIMO,D,1825.0,1825.0,9.85,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Abitazioni di tipo economico,NORMALE,D,785.0,750.0,5.25,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Abitazioni di tipo economico,OTTIMO,D,1085.0,1040.0,7.85,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Box,NORMALE,D,725.0,700.0,4.0,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Capannoni industriali,NORMALE,D,300.0,285.0,2.55,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Capannoni tipici,NORMALE,D,360.0,345.0,3.0,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Negozi,NORMALE,D,615.0,630.0,8.8,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torino,D22,Uffici,NORMALE,D,865.0,865.0,5.25,2911.6441304347827,45.13709257701087,7.665866140281432,7.609718057732424,3.0,0.0541673913043478,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,1.0,1.0,7.16,0.64,1.8992391304347824,1.8992391304347824,,,0.0,0.9565217391304348,-0.104,0.028,0.436,CORONA NORD,,92,0.0,39.06999969482422,35.970001220703125
Torino,Torrazza Piemonte,B1,Abitazioni civili,NORMALE,B,915.0,915.0,5.4,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Abitazioni di tipo economico,NORMALE,B,700.0,700.0,4.25,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Box,NORMALE,B,585.0,585.0,4.0,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Capannoni industriali,NORMALE,B,285.0,300.0,2.25,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Laboratori,NORMALE,B,420.0,420.0,2.55,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Magazzini,NORMALE,B,360.0,360.0,2.4,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
Torino,Torrazza Piemonte,B1,Negozi,NORMALE,B,705.0,705.0,6.7,1303.375,45.212621836875,7.961157599588161,26.70508530434953,4.0,0.0401,0.0,0.0,0.0,0.0,0.0,-0.6,1.0,0.48,1.0,7.92,0.68,4.242875,4.242875,,,0.0,0.125,-0.104,0.028,0.436,INTERO TERRITORIO COMUNALE,1.0,8,0.0,40.130001068115234,34.970001220703125
